date,PM25
2/7/15,11.92811638
2/8/15,17.76178096
2/9/15,114.2004263
2/10/15,135.8495827
2/11/15,42.20025334
2/12/15,32.00174369
2/13/15,124.9431206
2/14/15,243.9341865
2/15/15,282.154127
2/16/15,80.27071004
2/17/15,28.14812997
2/18/15,39.9131963
2/19/15,207.6837191
2/20/15,142.2429537
2/21/15,131.9621148
2/22/15,40.83786406
2/23/15,49.43505555
2/24/15,150.0509248
2/25/15,36.82699832
2/26/15,14.61133494
2/27/15,11.51583272
3/1/15,61.18988113
3/2/15,47.90983185
3/3/15,8.172469596
3/4/15,23.47898498
3/5/15,106.617562
3/6/15,193.8803359
3/7/15,224.9757161
3/8/15,86.00412328
3/9/15,8.678007867
3/10/15,35.11036
3/11/15,33.5936965
3/12/15,69.47802324
3/13/15,54.09648126
3/14/15,93.8267227
3/15/15,103.810261
3/16/15,203.5089119
3/17/15,166.0625726
3/18/15,48.76810343
3/19/15,90.239283
3/20/15,49.91642759
3/21/15,17.76123873
3/22/15,19.75958177
3/23/15,33.853922
3/24/15,76.9041488
3/25/15,124.9970639
3/26/15,103.9107733
3/27/15,104.0588851
3/28/15,60.03347821
3/29/15,77.80060052
3/30/15,146.0508049
3/31/15,137.0809502
4/1/15,55.73038239
4/2/15,36.23713975
4/3/15,29.50949869
4/4/15,63.07167481
4/5/15,41.28719007
4/6/15,20.28328279
4/7/15,23.27778694
4/29/15,113.7293313
4/30/15,116.0146693
5/1/15,87.98317338
5/2/15,45.65974924
5/3/15,30.83935781
5/4/15,22.27941402
5/5/15,44.84612236
5/6/15,20.81202118
5/7/15,48.69730548
5/8/15,49.23493586
5/9/15,36.41579564
5/10/15,36.38507363
5/11/15,23.79503006
5/12/15,18.84937372
5/13/15,64.44547332
5/14/15,23.03130457
5/15/15,26.23850168
5/16/15,51.51211047
5/17/15,126.2239665
5/18/15,40.69101865
5/19/15,12.72897231
5/20/15,17.2977392
5/21/15,36.52740594
5/22/15,53.31151442
5/23/15,93.12034998
5/24/15,108.6935981
5/25/15,100.6274994
5/26/15,86.22486541
5/27/15,92.71198834
5/28/15,112.4193492
5/29/15,57.53657209
5/30/15,57.62606536
5/31/15,58.86834314
6/1/15,90.27541211
6/2/15,22.61590251
6/3/15,32.13370895
6/4/15,50.49934949
6/5/15,46.33460955
6/6/15,24.08462111
6/7/15,14.50180535
6/8/15,20.07805666
6/9/15,49.49229604
6/10/15,75.99759237
6/11/15,17.39336273
6/12/15,7.937557118
6/13/15,11.64860126
6/14/15,21.45550523
6/15/15,83.28583606
6/16/15,97.28368527
6/17/15,48.10155857
6/18/15,14.48053707
6/19/15,15.95359815
6/20/15,20.7062122
6/21/15,40.36049605
6/22/15,85.11618578
6/23/15,164.6176232
6/24/15,112.0502994
6/25/15,117.2211614
6/26/15,105.1544026
6/27/15,72.99166913
6/28/15,139.3934093
6/29/15,70.57820723
6/30/15,13.66071197
7/1/15,16.05535939
7/2/15,9.654857998
7/3/15,23.82523439
7/4/15,29.88002198
7/5/15,59.1577644
7/6/15,63.753663
7/7/15,63.65623437
7/8/15,109.81363
7/9/15,67.83078718
7/10/15,46.65713888
7/11/15,95.72552862
7/12/15,102.6351418
7/13/15,47.54482932
7/14/15,35.34480922
7/15/15,39.05243963
7/16/15,37.56985736
7/17/15,35.06751575
7/18/15,47.5351111
7/19/15,66.52698177
7/20/15,79.53355381
7/21/15,118.4520605
7/22/15,54.22545117
7/23/15,43.32848262
7/24/15,53.91000223
7/25/15,80.939831
7/26/15,89.96527332
7/27/15,71.15126825
7/28/15,45.36042571
7/29/15,80.16260293
7/30/15,36.80839007
7/31/15,24.54728603
8/1/15,64.59827942
8/2/15,67.89956145
8/3/15,52.10033186
8/4/15,18.51516286
8/5/15,67.64698239
8/6/15,41.50458985
8/7/15,83.24394506
8/8/15,37.26589814
8/9/15,58.91595792
8/10/15,42.76732515
8/11/15,87.33650301
8/12/15,80.0883939
8/13/15,117.8493495
8/14/15,51.54163997
8/15/15,21.51623007
8/16/15,36.90182276
8/17/15,81.71145497
8/18/15,52.2315248
8/19/15,50.81838349
8/20/15,38.01175223
8/21/15,12.82998408
8/22/15,13.87477891
8/23/15,23.17036816
8/24/15,13.9030708
8/25/15,15.06740816
8/26/15,12.7136265
8/27/15,12.63081832
8/28/15,18.01813731
8/29/15,26.59245097
8/30/15,28.01956465
8/31/15,26.30621025
9/1/15,10.63795367
9/2/15,9.644937533
9/3/15,14.11252429
9/4/15,43.73405172
9/5/15,17.68141772
9/6/15,16.78630391
9/7/15,25.62784283
9/8/15,50.55986968
9/9/15,32.61004562
9/10/15,9.388783605
9/11/15,9.532715155
9/12/15,7.647386975
9/13/15,19.07053891
9/14/15,59.4298784
9/15/15,99.40869567
9/16/15,117.0894656
9/17/15,137.454935
9/18/15,56.71164639
9/19/15,19.98432511
9/20/15,80.03323079
9/21/15,92.61882498
9/22/15,113.9274212
9/23/15,29.85840734
9/24/15,84.30237279
9/25/15,17.53617536
9/26/15,28.80940125
9/27/15,46.22849995
9/28/15,45.01952002
9/29/15,40.64441639
9/30/15,26.61563161
10/1/15,10.06663474
10/2/15,25.62848242
10/3/15,23.60174411
10/4/15,86.6340612
10/5/15,198.9601344
10/6/15,271.5762392
10/7/15,229.3669432
10/8/15,10.69336996
10/9/15,14.2563009
10/10/15,6.622143661
10/11/15,9.160183003
10/12/15,15.76623587
10/13/15,30.23090506
10/14/15,97.4213275
10/15/15,104.9442054
10/16/15,185.4433851
10/17/15,277.075874
10/18/15,42.53120475
10/19/15,46.72559087
10/20/15,73.45709595
10/21/15,49.36741165
10/22/15,27.54559121
10/23/15,47.65749965
10/24/15,52.88769815
10/25/15,36.01701108
10/26/15,31.05842919
10/27/15,16.27812279
10/28/15,9.644650313
10/29/15,8.482480935
10/30/15,21.07381746
10/31/15,39.60381045
11/1/15,69.41406585
11/2/15,78.10923366
11/3/15,143.9148647
11/4/15,197.7829834
11/5/15,76.48047804
11/6/15,19.66376455
11/7/15,20.44012205
11/8/15,54.57285568
11/9/15,115.225753
11/10/15,126.1062626
11/11/15,105.6095601
11/12/15,143.1297949
11/13/15,195.2122821
11/14/15,257.8682819
11/15/15,195.9716832
11/16/15,56.32797238
11/17/15,63.1943904
11/18/15,62.55001403
11/19/15,72.64624562
11/20/15,62.26196477
11/21/15,43.50690688
11/22/15,49.14717003
11/23/15,34.10144737
11/24/15,36.50116657
11/25/15,38.50135447
11/26/15,21.48605537
11/27/15,207.0547857
11/28/15,269.3896278
11/29/15,252.041098
11/30/15,317.1245084
12/1/15,435.6669562
12/2/15,15.20650953
12/3/15,9.86954599
12/4/15,29.58193551
12/5/15,54.26413913
12/6/15,134.9412042
12/7/15,183.7913659
12/8/15,234.8703408
12/9/15,244.6317601
12/10/15,69.48448926
12/11/15,48.1197213
12/12/15,147.6090845
12/13/15,195.7127517
12/14/15,158.192039
12/15/15,10.43967489
12/16/15,7.188632554
12/17/15,48.98635425
12/18/15,63.65659814
12/19/15,130.2248821
12/20/15,209.5646032
12/21/15,258.9784659
12/22/15,304.2382116
12/23/15,288.8899708
12/24/15,168.925198
12/25/15,423.2333527
12/26/15,232.9954549
12/27/15,45.82327967
12/28/15,115.7015673
12/29/15,279.9236562
12/30/15,49.90430118
12/31/15,64.67717087
1/1/16,186.7325636
1/2/16,277.0913131
1/3/16,235.3380411
1/4/16,40.32475332
1/5/16,27.99381994
1/6/16,33.97599316
1/7/16,15.42054597
1/8/16,31.8739516
1/9/16,87.16765186
1/10/16,61.21415032
1/11/16,13.36824448
1/12/16,21.1025092
1/13/16,45.3235378
1/14/16,84.33093599
1/15/16,109.0972414
1/16/16,133.4513756
1/17/16,32.51256961
1/18/16,11.21497877
1/19/16,59.57774644
1/20/16,122.4121546
1/21/16,131.4901881
1/22/16,11.81227487
1/23/16,9.653257614
1/24/16,15.83075913
1/25/16,45.00274354
1/26/16,36.92409586
1/27/16,105.5389891
1/28/16,127.5050421
1/29/16,65.41722334
1/30/16,56.30386833
1/31/16,26.62169661
2/1/16,27.692774
2/2/16,35.59276694
2/3/16,55.23212748
2/4/16,15.37910652
2/5/16,10.27124397
2/6/16,30.68051411
2/7/16,55.27956584
2/8/16,78.53999928
2/9/16,51.41197008
2/10/16,91.81876176
2/11/16,154.5655473
2/12/16,156.1906646
2/13/16,9.643296562
2/14/16,7.493388512
2/15/16,9.642645612
2/16/16,12.23173242
2/17/16,41.51918728
2/18/16,17.69081722
2/19/16,16.4123406
2/20/16,13.17337328
2/21/16,78.00412225
2/22/16,53.58289046
2/23/16,10.71387482
2/24/16,27.51456016
2/25/16,25.07723813
2/26/16,29.93684678
2/27/16,22.90126685
2/28/16,25.56059449
2/29/16,28.63883577
3/1/16,116.0794032
3/2/16,166.1957375
3/3/16,262.7469223
3/4/16,320.7678541
3/5/16,66.31822937
3/6/16,71.14800593
3/7/16,22.41918986
3/8/16,11.25541753
3/9/16,10.9621166
3/10/16,11.4894168
3/11/16,21.37887429
3/12/16,102.2227447
3/13/16,21.69427958
3/14/16,72.83195763
3/15/16,133.5074254
3/16/16,237.8814648
3/17/16,284.4805604
3/18/16,130.8506998
3/19/16,60.24853167
3/20/16,64.73477422
3/21/16,121.0733268
3/22/16,99.47733517
3/23/16,9.170748171
3/24/16,12.60731784
3/25/16,19.31037266
3/26/16,15.43934858
3/27/16,17.20679268
3/28/16,69.67417906
3/29/16,16.32986765
3/30/16,24.6285771
3/31/16,136.4547739
4/1/16,27.89097154
4/2/16,8.173162078
4/3/16,15.9669002
4/4/16,70.00150158
4/5/16,108.8597374
4/6/16,115.7044067
4/7/16,48.6091414
4/8/16,17.89167076
4/9/16,72.78716281
4/10/16,56.73953524
4/11/16,43.68516411
4/12/16,73.59552653
4/13/16,101.8497643
4/14/16,31.0828171
4/15/16,55.19522969
4/16/16,21.94782703
4/17/16,12.86999908
4/18/16,16.46427155
4/19/16,71.14555817
4/20/16,66.55452603
4/21/16,83.31325856
4/22/16,34.32306788
4/23/16,23.26491839
4/24/16,79.06058763
4/25/16,84.45132001
4/26/16,78.517515
4/27/16,86.10735012
4/28/16,81.07264997
4/29/16,97.51340142
4/30/16,151.6200958
5/1/16,179.3252614
5/2/16,46.61111476
5/3/16,24.88575851
5/4/16,31.60698169
5/5/16,50.84950825
5/6/16,35.7681738
5/7/16,22.11877267
5/8/16,58.46555353
5/9/16,36.39040457
5/10/16,38.97990477
5/11/16,141.0092237
5/12/16,23.65450023
5/13/16,32.69446248
5/14/16,39.02045033
5/15/16,27.16056521
5/16/16,24.00804721
5/17/16,57.02224168
5/18/16,62.05341324
5/19/16,85.25477207
5/20/16,85.43065019
5/21/16,68.18922215
5/22/16,50.74220199
5/23/16,59.14381306
5/24/16,20.65681598
5/25/16,13.48639584
5/26/16,21.64029373
5/27/16,47.6105956
5/28/16,48.80630525
5/29/16,28.58110046
5/30/16,82.25520789
5/31/16,41.89266558
6/1/16,33.57941074
6/2/16,48.28173895
6/3/16,77.59758086
6/4/16,88.40361575
6/5/16,76.28159276
6/6/16,86.34430858
6/7/16,55.59619215
6/8/16,125.6812383
6/9/16,96.73311507
6/10/16,46.26262808
6/11/16,10.25405358
6/12/16,63.19826084
6/13/16,48.03961595
6/14/16,33.73332593
6/15/16,19.54719837
6/16/16,28.09483598
6/17/16,26.01068395
6/18/16,41.12549382
6/19/16,56.53775632
6/20/16,85.66141557
6/21/16,86.17301441
6/22/16,54.24430682
6/23/16,74.86211995
6/24/16,13.10967159
6/25/16,16.41292108
6/26/16,42.99616971
6/27/16,60.72857961
6/28/16,60.41734951
6/29/16,106.081069
6/30/16,63.1732321
7/1/16,17.91653519
7/2/16,40.93102827
7/3/16,75.67808386
7/4/16,119.5967002
7/5/16,89.90321361
7/6/16,71.00275608
7/7/16,106.7928385
7/8/16,87.62913499
7/9/16,79.43083802
7/10/16,82.77108578
7/11/16,83.31404036
7/12/16,27.83362971
7/13/16,21.33808397
7/14/16,34.80740441
7/15/16,35.23854074
7/16/16,37.37982806
7/17/16,76.30991172
7/18/16,105.6467731
7/19/16,94.87852906
7/20/16,19.92978528
7/21/16,18.11000772
7/22/16,68.24442179
7/23/16,113.5796996
7/24/16,58.76960661
7/25/16,42.44356346
7/26/16,18.0230739
7/27/16,47.62953007
7/28/16,41.63750728
7/29/16,116.1256408
7/30/16,114.8626063
7/31/16,56.02374668
8/1/16,68.2183665
8/2/16,45.62329542
8/3/16,53.77586511
8/4/16,95.53252521
8/5/16,63.87390716
8/6/16,94.90565264
8/7/16,20.56385724
8/8/16,28.41000799
8/9/16,48.43097644
8/10/16,79.35028665
8/11/16,85.41052583
8/12/16,77.63495106
8/13/16,23.78023982
8/14/16,20.12404023
8/15/16,18.5358594
8/16/16,23.81120091
8/17/16,56.06339464
8/18/16,69.53445181
8/19/16,17.15354664
8/20/16,49.38333372
8/21/16,54.52541888
8/22/16,50.66045838
8/23/16,68.62880521
8/24/16,80.11857315
8/25/16,12.58581058
8/26/16,10.2219373
8/27/16,14.93252393
8/28/16,12.55360138
8/29/16,18.7454312
8/30/16,31.31996183
8/31/16,16.15676602
9/1/16,8.471693517
9/2/16,13.06157599
9/3/16,18.20558868
9/4/16,73.32794586
9/5/16,27.56404191
9/6/16,22.57868562
9/7/16,35.77809621
9/8/16,21.40278616
9/9/16,18.65043105
9/10/16,17.10383459
9/11/16,29.99023216
9/12/16,32.58991845
9/13/16,80.27180921
9/14/16,93.81355631
9/15/16,73.26058633
9/16/16,121.8330464
9/17/16,38.90310749
9/18/16,20.73516963
9/19/16,10.40017617
9/20/16,19.30929644
9/21/16,62.98623389
9/22/16,100.5975698
9/23/16,115.6356477
9/24/16,106.761654
9/25/16,163.1440316
9/26/16,57.05553719
9/27/16,17.01462991
9/28/16,14.08644635
9/29/16,50.34080072
9/30/16,97.09574989
10/1/16,162.1607149
10/2/16,179.6155472
10/3/16,116.2320748
10/4/16,32.33970466
10/5/16,51.35082326
10/6/16,67.4788511
10/7/16,38.77414776
10/8/16,11.60872559
10/9/16,32.4061456
10/10/16,83.96100939
10/11/16,116.1595633
10/12/16,75.88312142
10/13/16,146.233685
10/14/16,225.1929681
10/15/16,172.0851212
10/16/16,113.5022036
10/17/16,56.00630647
10/18/16,107.8466341
10/19/16,215.19307
10/20/16,70.76945518
10/21/16,43.81164326
10/22/16,16.64271896
10/23/16,26.90078787
10/24/16,58.75963475
10/25/16,96.69083349
10/26/16,34.93450989
10/27/16,30.54516207
10/28/16,11.03241146
10/29/16,25.034615
10/30/16,32.85472744
10/31/16,7.399469178
11/1/16,45.70882667
11/2/16,104.4021496
11/3/16,184.6991483
11/4/16,225.9380694
11/5/16,169.1073742
11/6/16,70.64793055
11/7/16,26.16544626
11/8/16,30.86175702
11/9/16,144.0244693
11/10/16,152.152112
11/11/16,88.19867377
11/12/16,76.99029301
11/13/16,88.75246922
11/14/16,28.02601757
11/15/16,37.53848936
11/16/16,100.1796968
11/17/16,115.7233414
11/18/16,186.8627486
11/19/16,107.1415759
11/20/16,50.74911835
11/21/16,9.69798191
11/22/16,9.353698026
11/23/16,32.20525557
11/24/16,70.15650894
11/25/16,160.729447
11/26/16,272.53764
11/27/16,34.11062195
11/28/16,70.77841607
11/29/16,105.9094776
11/30/16,93.26247647
12/1/16,30.42806973
12/2/16,106.3579503
12/3/16,197.3689585
12/4/16,246.7039788
12/5/16,31.50705978
12/6/16,80.33100871
12/7/16,127.3289492
12/8/16,43.12285583
12/9/16,20.24663768
12/10/16,56.44442143
12/11/16,168.7660859
12/12/16,223.8499171
12/13/16,47.71272914
12/14/16,21.43082657
12/15/16,26.18820311
12/16/16,123.4400057
12/17/16,194.931267
12/18/16,233.0191793
12/19/16,235.4320884
12/20/16,350.105376
12/21/16,374.1305302
12/22/16,38.59723734
12/23/16,28.58159724
12/24/16,114.8312191
12/25/16,154.6305015
12/26/16,38.46109282
12/27/16,32.69159656
12/28/16,50.07501369
12/29/16,21.4707517
1/1/17,397.116968
1/2/17,214.2312064
1/3/17,308.8156828
1/4/17,351.39097
1/5/17,223.7893029
1/6/17,198.4157775
1/7/17,177.3572396
1/8/17,55.84061747
1/9/17,25.69090651
1/10/17,20.96533636
1/11/17,75.76579236
1/12/17,54.92666651
1/13/17,14.65036326
1/14/17,25.70275709
1/15/17,58.62242685
1/16/17,100.8751816
1/17/17,142.0492419
1/18/17,52.38958688
1/19/17,28.78662074
1/20/17,19.10350929
1/21/17,19.04493476
1/22/17,23.28513937
1/23/17,40.10219052
1/24/17,88.20281061
1/25/17,173.0873207
1/26/17,219.4464055
1/27/17,69.7554385
1/28/17,312.8986025
1/29/17,19.44730812
1/30/17,18.43437507
1/31/17,80.72033719
2/1/17,20.73816061
2/2/17,93.74103727
2/3/17,174.2484159
2/4/17,261.1380762
2/5/17,20.69056156
2/6/17,11.23893121
2/7/17,70.79806809
2/8/17,22.38627485
2/9/17,7.417446863
2/10/17,7.62287422
2/11/17,33.50674978
2/12/17,115.6676656
2/13/17,74.8223048
2/14/17,173.776525
2/15/17,241.7270723
2/16/17,23.12848867
2/17/17,16.52382049
2/18/17,90.99821529
2/19/17,59.94636658
2/20/17,11.84740115
2/21/17,57.96109263
2/22/17,66.74225254
2/23/17,18.05610304
2/24/17,31.57171652
2/25/17,13.4236538
2/26/17,30.39724852
2/27/17,73.04634342
2/28/17,19.63302936
3/1/17,9.384309952
3/2/17,36.35113419
3/3/17,84.313423
3/4/17,83.22549784
3/5/17,15.99096492
3/6/17,16.34547348
3/7/17,7.254498867
3/8/17,11.46767768
3/9/17,16.09718654
3/10/17,37.44671781
3/11/17,34.06144739
3/12/17,7.546957597
3/13/17,10.13729064
3/14/17,21.96851172
3/15/17,68.44299372
3/16/17,110.9099564
3/17/17,119.2346938
3/18/17,145.5866002
3/19/17,221.0020609
3/20/17,134.0130433
3/21/17,81.83919467
3/22/17,135.9506233
3/23/17,121.7785916
3/24/17,61.46054773
3/25/17,34.17569548
3/26/17,12.79038135
3/27/17,16.68927756
3/28/17,55.29252983
3/29/17,118.3888767
3/30/17,83.58201263
3/31/17,20.3812219
4/1/17,28.43877625
4/2/17,68.00511566
4/3/17,122.5795733
4/4/17,125.4623366
4/5/17,65.89017723
4/6/17,96.25243737
4/7/17,85.7180456
4/8/17,69.34765489
4/9/17,62.48479051
4/10/17,64.58211141
4/11/17,21.10007387
4/12/17,28.86337562
4/13/17,56.0962792
4/14/17,54.01958864
4/15/17,34.58584222
4/16/17,81.96664823
4/17/17,113.2509194
4/18/17,21.34543116
4/19/17,40.69683094
4/20/17,29.40584106
4/21/17,18.92872565
4/22/17,43.55974053
4/23/17,21.80109637
4/24/17,20.86871929
4/25/17,14.18879696
4/26/17,16.03265815
4/27/17,20.18250088
4/28/17,26.66871381
4/29/17,39.51467412
4/30/17,51.25832932
5/1/17,41.38615099
5/2/17,56.13809681
5/3/17,65.67480775
5/4/17,257.9829842
5/5/17,104.4827732
5/6/17,43.7040172
5/7/17,38.53200807
5/8/17,67.70850887
5/9/17,49.97905858
5/10/17,39.97507971
5/11/17,34.10629886
5/12/17,49.04113064
5/13/17,22.86661635
5/14/17,19.18664768
5/15/17,26.14507511
5/16/17,45.82494355
5/17/17,64.02284607
5/18/17,91.81299818
5/28/17,47.90625
5/29/17,28.27911462
5/31/17,39.72958026
6/1/17,24.17086256
6/2/17,22.63922559
6/3/17,27.16649773
6/4/17,42.42869323
6/5/17,70.32484423
6/6/17,37.4505184
6/7/17,42.07583652
6/8/17,25.5831223
6/9/17,29.8924657
6/10/17,21.7566756
6/11/17,30.94956165
6/12/17,34.98629193
6/13/17,38.89710937
6/14/17,35.77504184
6/15/17,40.57514258
6/16/17,62.01629815
6/17/17,77.35498232
6/18/17,72.20304684
6/19/17,38.51151632
6/20/17,32.85445645
6/21/17,48.79093044
6/22/17,30.76735647
6/23/17,19.99670289
6/24/17,20.45069333
6/25/17,27.29801585
6/26/17,23.83491654
6/27/17,66.04776099
6/28/17,85.65218681
6/29/17,61.65546004
6/30/17,70.56855905
7/1/17,87.14669681
7/9/17,85.18980956
7/10/17,24.12531043
7/11/17,46.89780535
7/12/17,72.36057924
7/13/17,65.27229345
7/14/17,30.85522535
7/15/17,34.4880006
7/16/17,64.67414598
7/17/17,55.20458993
7/18/17,61.64893658
7/19/17,72.00711014
7/20/17,92.86064734
7/21/17,19.50438711
7/22/17,22.45320073
7/23/17,47.30185886
7/24/17,38.94999813
7/25/17,30.81660696
7/26/17,22.09018471
7/27/17,37.97751215
7/28/17,27.23921078
7/29/17,31.66080025
7/30/17,37.61559033
7/31/17,74.14055147
8/1/17,65.66757006
8/2/17,35.80780019
8/3/17,19.52873638
8/4/17,23.40673993
8/5/17,29.87755873
8/6/17,18.47653524
8/7/17,10.94888679
8/8/17,28.77560923
8/9/17,20.07283036
8/10/17,62.33978
8/11/17,85.63693617
8/12/17,28.54664895
8/13/17,39.22426508
8/14/17,27.34876524
8/15/17,47.53839463
8/16/17,46.26370145
8/17/17,23.0522833
8/18/17,48.93647901
8/19/17,40.38488075
8/20/17,57.09767829
8/21/17,69.59198335
8/22/17,70.10686516
8/23/17,17.34890729
8/24/17,12.78887317
8/25/17,10.29824942
8/26/17,16.17969716
8/27/17,15.52084984
8/28/17,16.74953968
8/29/17,17.16693353
8/30/17,48.51638794
8/31/17,77.96612905
9/1/17,137.9265247
9/2/17,91.09467944
9/3/17,55.46229818
9/4/17,86.32564593
9/5/17,25.58284329
9/6/17,16.20875111
9/7/17,43.28080979
9/8/17,113.889148
9/9/17,106.0605105
9/10/17,76.55502387
9/11/17,15.38383248
9/12/17,19.60662987
9/13/17,68.53718775
9/14/17,73.37455554
9/15/17,58.62146445
9/16/17,86.10179378
9/17/17,11.50178635
9/18/17,23.77216591
9/19/17,13.43975903
9/20/17,13.39685059
9/21/17,54.77077357
9/22/17,21.4940622
9/23/17,45.33156025
9/24/17,66.33906029
9/25/17,76.88287049
9/26/17,29.44147227
9/27/17,25.73481055
9/28/17,9.667504074
9/29/17,43.57792409
9/30/17,105.8304685
10/1/17,41.71707284
10/2/17,12.29223435
10/3/17,15.29275394
10/4/17,30.23208891
10/5/17,55.09709698
10/6/17,65.37529965
10/7/17,109.8789948
10/8/17,117.6492161
10/9/17,19.68882864
10/10/17,5.463377984
10/11/17,11.02819483
10/12/17,17.97976498
10/13/17,40.82318461
10/14/17,20.28398703
10/15/17,49.14496381
10/16/17,40.39205342
10/17/17,71.92149363
10/18/17,68.50077495
10/19/17,56.55730257
10/20/17,91.02301242
10/21/17,70.94288828
10/22/17,37.71622586
10/23/17,36.58226937
10/24/17,65.38392391
10/25/17,106.699876
10/26/17,147.7086632
10/27/17,162.6972491
10/28/17,17.55548989
10/29/17,7.737817163
10/30/17,20.19100411
10/31/17,58.29811614
11/1/17,65.25175751
11/2/17,41.51235115
11/3/17,11.84941094
11/4/17,33.51851431
11/5/17,96.85670243
11/6/17,151.8801278
11/7/17,57.99454207
11/8/17,18.08177323
11/9/17,51.00772182
11/10/17,7.997448311
11/11/17,14.73581316
11/12/17,56.43836666
11/13/17,17.66343877
11/14/17,9.142715667
11/15/17,16.37493534
11/16/17,55.48222557
11/17/17,15.98590472
11/18/17,21.85567265
11/19/17,89.20114841
11/20/17,101.9788794
11/21/17,109.3533936
11/22/17,7.503232579
11/23/17,7.437904675
11/24/17,15.23714142
11/25/17,42.46454379
11/26/17,11.63196086
11/27/17,68.61952569
11/28/17,24.08412923
11/29/17,12.42609643
11/30/17,22.00422654
12/1/17,70.79894804
12/2/17,149.3264345
12/3/17,25.82884028
12/4/17,7.105297327
12/5/17,27.0938863
12/6/17,27.97203943
12/7/17,9.938320073
12/8/17,22.61424283
12/9/17,41.85345263
12/10/17,8.344256383
12/11/17,8.717384534
12/12/17,12.30052919
12/13/17,35.12731852
12/14/17,73.63108701
12/15/17,27.62063364
12/16/17,8.969464052
12/17/17,30.20903564
12/18/17,13.39646239
12/19/17,29.64961222
12/20/17,20.5762695
12/21/17,56.08849274
12/22/17,37.98241984
12/23/17,36.62781172
12/24/17,13.83452761
12/25/17,26.5759381
12/26/17,25.67779626
12/27/17,73.5083534
12/28/17,110.7230317
12/29/17,179.5049324
12/30/17,100.1970106
12/31/17,36.61469989
1/1/18,38.55228738
1/2/18,27.76583046
1/3/18,12.76277606
1/4/18,15.70243493
1/5/18,36.71442309
1/6/18,21.06391414
1/7/18,47.50652751
1/8/18,12.79934597
1/9/18,8.273729925
1/10/18,6.349194079
1/11/18,11.08711636
1/12/18,60.43598173
1/13/18,100.7359516
1/14/18,141.3092179
1/15/18,33.09500907
1/16/18,44.32000719
1/17/18,42.69613603
1/18/18,53.00103402
1/19/18,94.01540429
1/20/18,40.95405682
1/21/18,37.28910833
1/22/18,30.78782307
1/23/18,8.842397178
1/24/18,19.79409994
1/25/18,13.58983129
1/26/18,27.50511181
1/27/18,86.89767783
1/28/18,14.28974677
1/29/18,12.48355067
1/30/18,16.40962648
1/31/18,19.27838438
2/1/18,31.74927312
2/2/18,8.164463271
2/3/18,10.74209647
2/4/18,19.59392947
2/5/18,7.874569999
2/6/18,35.94358802
2/7/18,21.91081054
2/8/18,44.70883468
2/9/18,33.9773117
2/10/18,11.76636241
2/11/18,10.66362066
2/12/18,13.82883773
2/13/18,58.65975323
2/14/18,13.70705881
2/15/18,37.44105584
2/16/18,60.85408715
2/17/18,78.95014172
2/18/18,118.8353535
2/19/18,140.5905198
2/20/18,41.85074123
2/21/18,40.94370663
2/22/18,21.09906013
2/23/18,25.89674277
2/24/18,27.98622502
2/25/18,52.00347837
2/26/18,123.5174344
2/27/18,174.4943561
2/28/18,82.82884808
3/1/18,13.00098394
3/2/18,77.06097572
3/3/18,170.1082364
3/4/18,64.4102102
3/5/18,46.29948514
3/6/18,44.4702322
3/7/18,44.49140686
3/8/18,40.54855473
3/9/18,98.46246872
3/10/18,117.4824983
3/11/18,61.88720882
3/12/18,141.4124321
3/13/18,245.2448244
3/14/18,239.3331332
3/15/18,15.53563099
3/16/18,32.15232259
3/17/18,57.14185387
3/18/18,103.253675
3/19/18,62.86634688
3/20/18,23.60673531
3/21/18,55.0664053
3/22/18,85.07397307
3/23/18,105.9470659
3/24/18,80.3832113
3/25/18,58.13027086
3/26/18,117.5557123
3/27/18,187.3637661
3/28/18,126.0195974
3/29/18,41.6789723
3/30/18,37.99150897
3/31/18,101.3684672
4/1/18,173.9673143
4/2/18,223.6281936
4/3/18,12.72730351
4/4/18,20.88449554
4/5/18,47.98641832
4/6/18,13.39130704
4/7/18,14.25312381
4/8/18,37.54435934
4/9/18,80.02762984
4/10/18,33.38246319
4/11/18,17.61426596
4/12/18,32.01549851
4/13/18,38.69730167
4/14/18,26.24894705
4/15/18,24.14313908
4/16/18,68.44825031
4/17/18,98.77555019
4/18/18,107.3091553
4/19/18,118.7943885
4/20/18,119.4887436
4/21/18,43.53433306
4/22/18,9.702271658
4/23/18,17.23861884
4/24/18,19.40827436
4/25/18,31.88280306
4/26/18,90.40511137
4/27/18,41.4717064
4/28/18,78.24822916
4/29/18,134.2062443
4/30/18,29.36292532
5/1/18,40.88058408
5/2/18,15.92602404
5/3/18,14.70631896
5/4/18,54.63845002
5/5/18,78.63990265
5/6/18,57.22013809
5/7/18,50.38487603
5/8/18,28.56380686
5/9/18,44.8386727
5/10/18,87.07218704
5/11/18,80.74632923
5/12/18,117.47635
5/13/18,45.84698699
5/14/18,114.2365444
5/15/18,66.42678301
5/16/18,105.3198328
5/17/18,35.50665874
5/18/18,23.06623665
5/19/18,37.11187768
5/20/18,37.37192528
5/21/18,55.59458859
5/22/18,43.21850218
5/23/18,59.50768324
5/24/18,52.95347095
5/25/18,60.83434637
5/26/18,100.0290241
5/27/18,44.9069554
5/28/18,40.74049868
5/29/18,14.21687654
5/30/18,13.79983465
5/31/18,29.16906499
